Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Marital_Status,Num_of_Children,Employment_Status,Credit_Score,Online_Shopping_Frequency,Target
CUST_10039,36,Female,96196,51,North,Widowed,2,Unemployed,735,9,0
CUST_3777,60,Male,23698,69,West,Married,2,Employed,821,18,1
CUST_8735,56,Female,56437,50,East,Married,0,Employed,656,9,0
CUST_7571,37,Female,71337,44,North,Divorced,1,Student,459,5,0
CUST_3421,25,Female,46408,98,South,Widowed,3,Student,691,14,1
CUST_8403,48,Female,97586,26,West,Single,0,Student,406,13,0
CUST_14014,19,Female,66695,61,North,Married,0,Student,611,9,0
CUST_15251,41,Female,89725,90,East,Divorced,1,Student,749,0,0
CUST_696,44,Female,94679,96,North,Widowed,2,Unemployed,305,0,0
CUST_10718,35,Male,81173,56,East,Divorced,4,Employed,717,14,1
CUST_839,64,Male,68311,7,South,Divorced,2,Retired,610,2,0
CUST_13497,66,Female,114009,76,West,Widowed,2,Retired,769,16,0
CUST_13019,64,Female,147836,91,North,Single,4,Unemployed,511,4,1
CUST_13398,67,Female,38029,44,South,Divorced,3,Retired,820,18,0
CUST_6776,54,Male,31921,43,South,Widowed,2,Unemployed,574,3,0
CUST_10192,32,Female,125800,80,East,Single,0,Student,694,9,0
CUST_10660,41,Female,32627,51,West,Divorced,0,Student,736,7,0
CUST_12630,45,Female,140402,65,South,Single,2,Unemployed,714,1,0
CUST_12946,41,Male,59017,14,East,Married,3,Student,488,1,1
CUST_3059,38,Female,100826,30,West,Married,1,Unemployed,802,12,0
CUST_5651,60,Female,75125,20,South,Divorced,1,Employed,465,15,1
CUST_13737,25,Female,95756,40,West,Single,0,Retired,650,17,0
CUST_14818,59,Male,143559,30,North,Single,2,Employed,406,3,0
CUST_11189,57,Male,36028,13,North,Single,3,Employed,763,11,0
CUST_14416,24,Male,136055,56,North,Divorced,3,Unemployed,712,14,0
CUST_7657,26,Female,46998,40,South,Widowed,3,Retired,595,12,0
CUST_4523,56,Female,136759,80,South,Married,0,Unemployed,482,18,0
CUST_6833,30,Male,29357,89,North,Divorced,1,Student,405,17,0
CUST_10563,62,Female,86304,99,East,Divorced,0,Employed,813,2,1
CUST_4203,58,Male,104846,97,East,Married,1,Employed,771,11,1
CUST_14091,36,Male,90203,85,East,Widowed,2,Student,325,16,0
CUST_12699,30,Male,113116,48,North,Married,3,Retired,762,5,0
CUST_5773,27,Female,114466,46,North,Single,2,Unemployed,708,19,1
CUST_11599,29,Male,55309,75,East,Divorced,2,Employed,744,1,1
CUST_5352,37,Male,123928,57,South,Single,2,Employed,794,10,0
CUST_3757,26,Female,46537,13,North,Married,3,Student,352,11,0
CUST_2330,36,Male,23006,30,West,Married,0,Student,322,1,0
CUST_2463,69,Female,135914,97,East,Widowed,1,Student,542,16,0
CUST_6421,51,Male,129740,37,East,Single,4,Employed,501,3,1
CUST_14946,50,Male,102426,2,East,Divorced,0,Employed,493,6,0
CUST_1660,60,Female,132970,16,South,Widowed,3,Retired,651,19,1
CUST_3542,60,Female,29733,78,North,Single,0,Employed,358,14,1
CUST_13893,60,Female,103328,49,West,Widowed,1,Employed,373,18,0
CUST_1041,52,Male,99198,25,South,Widowed,4,Employed,554,3,0
CUST_5669,27,Female,83341,70,East,Single,4,Unemployed,413,17,0
CUST_13943,60,Male,94865,72,West,Single,3,Student,668,11,0
CUST_12390,30,Female,35942,74,North,Single,2,Unemployed,731,10,1
CUST_15112,46,Male,106819,73,South,Married,4,Unemployed,495,13,1
CUST_6072,52,Male,46190,83,West,Divorced,3,Student,322,9,1
CUST_10075,21,Male,83512,97,East,Widowed,0,Retired,431,3,1
CUST_11333,60,Male,110066,34,North,Married,2,Employed,737,9,0
CUST_14183,47,Female,54799,75,South,Divorced,4,Retired,687,1,0
CUST_8208,31,Female,137140,29,East,Single,1,Student,526,7,0
CUST_2468,35,Male,114536,89,East,Widowed,0,Unemployed,824,3,0
CUST_4465,22,Male,110883,18,East,Widowed,1,Student,340,5,1
CUST_8641,67,Male,25865,72,East,Single,4,Unemployed,775,1,1
CUST_875,65,Female,25142,99,South,Widowed,3,Retired,460,18,0
CUST_12890,22,Male,123610,21,North,Divorced,1,Unemployed,822,0,1
CUST_13261,50,Female,81900,64,South,Single,1,Retired,613,10,0
CUST_10682,40,Male,48512,42,West,Widowed,2,Retired,656,14,0
CUST_4660,66,Male,120731,81,West,Single,0,Retired,724,4,1
CUST_5440,18,Male,60037,99,North,Divorced,4,Student,320,1,0
CUST_4702,32,Female,100996,13,West,Divorced,4,Unemployed,686,16,0
CUST_1087,63,Male,67335,22,North,Widowed,1,Employed,496,13,0
CUST_12659,38,Female,57666,84,North,Divorced,2,Unemployed,479,17,0
CUST_15140,51,Male,135431,26,North,Single,3,Student,797,4,0
CUST_11325,30,Female,37906,93,South,Married,1,Student,532,14,0
CUST_530,57,Female,74861,62,West,Widowed,3,Employed,546,12,1
CUST_4819,54,Male,107624,62,East,Widowed,4,Employed,634,5,0
CUST_13006,68,Female,137545,93,West,Widowed,0,Retired,822,17,1
CUST_11892,39,Female,87147,72,West,Divorced,0,Employed,618,12,1
CUST_8984,23,Female,56430,9,South,Single,0,Retired,478,7,1
CUST_9285,30,Male,100032,48,North,Widowed,1,Student,834,16,1
CUST_9657,59,Female,48109,40,North,Married,0,Student,799,14,0
CUST_11604,26,Male,31020,55,West,Widowed,1,Student,839,14,0
CUST_3377,43,Male,101165,71,South,Widowed,0,Unemployed,551,19,0
CUST_6091,60,Male,125130,11,East,Married,2,Retired,643,6,0
CUST_8195,49,Male,76769,36,East,Married,2,Student,801,1,0
CUST_4278,36,Female,130320,52,East,Married,3,Student,456,5,1
CUST_12805,44,Male,92194,40,North,Widowed,2,Student,798,5,0
CUST_3239,29,Female,52684,62,West,Married,1,Retired,379,10,0
CUST_1527,35,Female,44929,35,West,Single,3,Retired,341,19,0
CUST_13846,22,Female,64533,31,North,Single,0,Unemployed,446,15,1
CUST_7637,20,Male,45990,54,West,Married,0,Unemployed,677,18,1
CUST_6539,66,Male,143929,58,West,Married,0,Unemployed,805,8,1
CUST_5281,37,Female,21669,6,North,Married,4,Student,842,19,0
CUST_13607,38,Male,74116,12,East,Divorced,4,Retired,592,17,0
CUST_8872,43,Female,57742,86,North,Single,3,Student,788,14,0
CUST_5964,39,Female,55071,41,North,Divorced,3,Employed,538,12,0
CUST_7660,52,Male,134024,18,East,Single,3,Retired,347,8,0
CUST_6285,23,Male,30219,38,North,Divorced,0,Unemployed,728,19,0
CUST_10522,55,Female,30310,46,North,Widowed,3,Employed,402,9,0
CUST_79,67,Male,147436,87,South,Married,0,Student,458,13,0
CUST_3595,39,Female,21377,93,South,Divorced,2,Employed,576,1,0
CUST_8719,68,Male,134711,66,East,Widowed,1,Student,735,4,0
CUST_13160,33,Female,73043,57,West,Widowed,4,Unemployed,640,0,1
CUST_1088,53,Female,142572,56,South,Single,0,Employed,357,8,0
CUST_6004,25,Female,107674,81,East,Single,1,Retired,308,2,0
CUST_1129,57,Female,68272,47,South,Widowed,1,Student,752,19,1
CUST_1681,33,Male,60174,8,South,Single,0,Employed,397,4,1
CUST_846,57,Female,77134,74,South,Single,2,Retired,363,4,1
CUST_8628,28,Female,120533,24,West,Divorced,0,Employed,413,16,1
CUST_3876,65,Female,30896,87,South,Divorced,2,Unemployed,577,1,0
CUST_14556,68,Female,29510,94,South,Married,3,Student,407,1,1
CUST_14437,44,Female,86969,97,West,Married,0,Employed,512,12,0
CUST_13264,60,Female,92506,95,West,Married,0,Employed,795,12,1
CUST_1580,56,Male,52028,55,North,Widowed,4,Retired,482,19,1
CUST_14188,45,Female,123368,83,North,Divorced,2,Unemployed,804,14,0
CUST_7924,60,Female,76413,52,West,Single,0,Retired,672,4,1
CUST_14418,57,Female,91756,63,North,Married,0,Student,628,1,0
CUST_11062,48,Female,118202,77,North,Divorced,3,Student,304,8,0
CUST_13907,41,Male,132882,37,South,Widowed,3,Employed,447,11,1
CUST_3559,45,Male,79084,37,North,Married,1,Retired,825,5,1
CUST_10421,25,Male,137311,12,West,Widowed,0,Student,552,12,0
CUST_900,68,Female,76489,36,East,Divorced,2,Unemployed,845,10,0
CUST_11017,50,Male,67954,52,East,Widowed,1,Unemployed,704,18,0
CUST_595,37,Male,113753,24,South,Married,0,Student,838,3,1
CUST_14524,49,Female,142097,44,East,Single,3,Student,555,10,0
CUST_7124,41,Male,114034,47,South,Married,4,Student,823,12,0
CUST_9702,69,Male,136573,56,South,Single,3,Student,748,14,0
CUST_9782,68,Male,65616,52,South,Widowed,4,Unemployed,647,3,1
CUST_13868,30,Female,47132,55,South,Single,3,Employed,426,5,0
CUST_8509,29,Female,61553,5,East,Single,0,Student,434,9,0
CUST_5955,20,Male,109709,46,West,Divorced,4,Unemployed,695,5,0
CUST_13593,69,Female,70726,25,West,Married,1,Retired,674,18,0
CUST_9624,23,Female,135923,39,East,Widowed,1,Unemployed,394,1,0
CUST_9339,66,Male,117567,61,East,Single,0,Retired,510,15,1
CUST_6815,50,Male,102850,68,South,Single,3,Retired,468,19,1
CUST_14918,35,Female,82264,98,South,Married,2,Student,730,12,1
CUST_2044,69,Female,56458,94,North,Widowed,3,Student,448,2,1
CUST_6777,25,Female,116901,61,West,Widowed,1,Student,694,18,0
CUST_1358,18,Male,135245,39,East,Married,3,Retired,677,11,1
CUST_14005,53,Female,82160,86,East,Married,3,Unemployed,684,3,0
CUST_11766,47,Female,60704,85,East,Widowed,2,Employed,642,11,0
CUST_12535,33,Male,36342,93,East,Divorced,1,Student,716,0,1
CUST_14968,20,Male,78934,37,North,Widowed,2,Employed,611,6,1
CUST_5487,50,Male,102027,25,West,Single,0,Employed,501,17,0
CUST_12179,50,Female,90718,40,West,Widowed,2,Retired,831,18,0
CUST_3472,47,Female,21949,94,South,Single,2,Retired,731,12,0
CUST_2586,62,Male,111457,15,East,Married,0,Student,519,16,1
CUST_2188,40,Male,84278,22,West,Married,4,Employed,550,8,0
CUST_14760,68,Female,92752,53,South,Divorced,2,Unemployed,547,1,0
CUST_1050,61,Male,113096,10,West,Widowed,4,Student,483,9,0
CUST_2949,19,Female,84667,7,North,Married,4,Retired,634,9,1
CUST_14948,56,Female,117060,68,South,Married,2,Unemployed,372,0,0
CUST_7376,59,Male,43638,84,East,Single,2,Employed,787,14,0
CUST_2869,30,Female,129105,21,South,Married,3,Retired,511,16,0
CUST_11939,35,Male,71027,85,West,Widowed,1,Retired,454,2,0
CUST_13188,25,Female,24726,60,East,Divorced,3,Student,508,1,1
CUST_13058,23,Female,100445,78,West,Widowed,3,Retired,826,12,0
CUST_10803,22,Male,98069,1,East,Divorced,4,Unemployed,737,10,1
CUST_5128,49,Male,68798,3,West,Single,2,Retired,354,14,0
CUST_4494,30,Male,109633,52,West,Single,3,Retired,693,2,0
CUST_4627,50,Male,55462,40,North,Divorced,1,Unemployed,687,17,0
CUST_3896,48,Male,141814,93,East,Widowed,4,Employed,310,4,1
CUST_5079,48,Female,24587,6,South,Divorced,3,Employed,630,16,0
CUST_1475,38,Female,37025,77,West,Single,1,Retired,772,8,0
CUST_7071,62,Male,20268,65,North,Divorced,2,Employed,734,10,0
CUST_2920,23,Male,33631,75,South,Widowed,2,Retired,728,6,0
CUST_9037,63,Female,79187,9,East,Divorced,2,Employed,765,19,0
CUST_5374,67,Male,70921,43,North,Single,2,Retired,473,12,0
CUST_5528,69,Female,35701,63,East,Divorced,4,Retired,570,2,1
CUST_12673,36,Female,23544,54,North,Widowed,1,Student,834,17,0
CUST_6541,23,Female,57182,1,South,Single,0,Employed,612,19,0
CUST_9549,51,Male,85770,11,South,Divorced,2,Unemployed,640,16,0
CUST_741,42,Female,128584,56,West,Widowed,4,Employed,765,8,0
CUST_2878,25,Male,61357,7,North,Married,3,Student,675,13,1
CUST_4394,31,Male,101385,17,South,Divorced,2,Student,801,7,0
CUST_250,69,Female,130984,40,South,Married,3,Retired,801,4,0
CUST_4594,57,Female,36089,62,West,Divorced,1,Student,613,1,0
CUST_12942,32,Female,78529,87,North,Single,3,Student,372,6,1
CUST_1196,60,Male,65787,63,East,Married,2,Employed,302,13,0
CUST_11821,33,Male,131957,41,East,Single,4,Student,488,10,0
CUST_3773,65,Male,20140,96,West,Single,1,Employed,455,16,0
CUST_3758,49,Male,62685,73,East,Widowed,1,Retired,625,3,1
CUST_7466,37,Male,66736,16,South,Single,2,Employed,753,19,0
CUST_4720,37,Female,95970,43,South,Married,2,Employed,454,13,0
CUST_15161,39,Female,100339,99,East,Divorced,0,Retired,570,8,1
CUST_12502,67,Female,28648,74,West,Widowed,0,Unemployed,515,18,0
CUST_11080,58,Female,112473,74,West,Widowed,4,Unemployed,674,1,0
CUST_15147,49,Female,76579,66,North,Divorced,0,Unemployed,731,5,0
CUST_14897,59,Female,98444,22,West,Single,2,Unemployed,564,2,0
CUST_12653,34,Female,121616,81,West,Divorced,0,Unemployed,530,7,0
CUST_12541,51,Male,65668,88,North,Divorced,0,Employed,432,3,0
CUST_8387,62,Male,138151,87,North,Widowed,4,Unemployed,417,6,0
CUST_6963,40,Male,111052,16,South,Divorced,3,Retired,461,0,1
CUST_15324,60,Female,70807,65,South,Single,4,Unemployed,653,4,1
CUST_9248,69,Male,67423,98,West,Married,4,Retired,690,15,1
CUST_9554,45,Female,139753,78,West,Married,1,Student,467,13,1
CUST_13586,32,Female,31279,9,North,Widowed,2,Retired,616,19,0
CUST_2971,26,Female,101727,94,South,Married,4,Retired,507,0,0
CUST_11887,22,Female,89683,89,South,Single,1,Unemployed,829,11,0
CUST_14231,44,Male,137332,60,East,Married,3,Student,802,4,1
CUST_10017,54,Male,105601,72,West,Single,0,Employed,634,19,1
CUST_5452,19,Male,123355,7,East,Widowed,0,Student,319,5,0
CUST_8957,22,Male,149241,58,East,Married,3,Student,353,14,0
CUST_6904,47,Female,130637,4,North,Divorced,0,Unemployed,521,14,0
CUST_12726,38,Male,89742,45,East,Widowed,3,Employed,315,11,1
CUST_6923,41,Female,73767,47,South,Married,3,Employed,512,0,0
CUST_6354,36,Female,21290,69,East,Married,1,Student,349,15,0
CUST_9903,40,Female,148866,43,North,Widowed,1,Employed,328,3,0
CUST_4099,33,Male,28129,10,North,Widowed,0,Employed,523,6,0
CUST_4352,50,Female,133974,5,East,Single,1,Unemployed,461,2,1
CUST_6576,55,Male,54220,71,West,Single,2,Employed,571,10,0
CUST_10161,23,Female,69700,79,East,Divorced,4,Unemployed,445,6,1
CUST_6470,40,Male,118047,7,South,Widowed,1,Retired,511,5,0
CUST_14724,25,Male,96616,59,South,Widowed,3,Retired,302,19,0
CUST_15076,26,Female,85725,92,East,Widowed,2,Retired,367,2,1
CUST_5023,60,Female,36107,55,North,Widowed,1,Unemployed,398,9,1
CUST_4460,46,Male,130786,24,North,Single,1,Employed,416,13,0
CUST_14135,32,Female,112308,28,West,Divorced,3,Retired,682,12,0
CUST_11747,37,Female,92893,66,South,Widowed,0,Unemployed,326,17,0
CUST_2156,25,Female,149989,22,North,Widowed,3,Employed,586,4,1
CUST_4013,24,Female,140571,11,North,Widowed,2,Unemployed,598,2,0
CUST_152,66,Female,30258,95,South,Divorced,1,Retired,849,4,0
CUST_954,43,Female,109839,38,South,Single,3,Unemployed,398,13,0
CUST_9250,25,Male,112615,26,East,Widowed,3,Student,839,11,0
CUST_11127,22,Male,88381,28,West,Married,1,Retired,404,17,0
CUST_7203,50,Female,139057,91,West,Married,1,Student,582,6,0
CUST_11349,69,Male,80869,74,North,Married,0,Student,502,10,0
CUST_3930,62,Male,92929,15,North,Divorced,3,Employed,534,14,0
CUST_4183,23,Female,40203,93,South,Married,4,Student,662,2,0
CUST_3716,31,Male,146857,92,North,Single,1,Unemployed,599,17,0
CUST_2267,58,Male,49078,67,East,Married,4,Retired,824,10,0
CUST_9982,36,Male,23640,65,South,Single,4,Student,344,18,0
CUST_6936,60,Female,105739,25,North,Divorced,4,Student,498,9,0
CUST_15122,63,Male,145929,41,East,Widowed,0,Employed,416,19,0
CUST_12638,39,Female,145418,22,South,Widowed,3,Student,546,4,0
CUST_2385,24,Male,68938,19,North,Widowed,4,Unemployed,573,16,0
CUST_3700,24,Male,43609,53,East,Divorced,2,Employed,454,6,1
CUST_10789,67,Female,32153,30,East,Widowed,1,Employed,381,11,0
CUST_13209,62,Male,62570,37,South,Widowed,2,Student,443,2,0
CUST_9444,53,Male,105600,36,East,Single,3,Unemployed,420,8,1
CUST_14101,46,Male,81666,2,South,Married,3,Retired,353,7,1
CUST_13706,66,Male,123824,71,South,Widowed,0,Unemployed,700,10,1
CUST_7381,50,Female,123499,22,East,Single,2,Unemployed,730,1,1
CUST_4554,28,Female,107845,23,East,Single,0,Unemployed,342,2,1
CUST_1994,62,Female,129476,82,South,Widowed,0,Student,471,0,0
CUST_13824,60,Male,124740,14,East,Married,3,Retired,381,0,1
CUST_13122,61,Male,53919,73,North,Widowed,1,Employed,393,8,0
CUST_14191,37,Female,90970,81,East,Widowed,3,Retired,508,12,0
CUST_14602,68,Male,132013,71,West,Widowed,0,Employed,384,19,1
CUST_1943,45,Female,38584,6,South,Divorced,1,Unemployed,403,9,0
CUST_9061,27,Female,63218,41,North,Married,2,Student,360,10,1
CUST_5351,21,Male,123113,44,West,Widowed,0,Employed,378,14,1
CUST_11642,61,Female,34435,2,East,Divorced,3,Retired,305,7,1
CUST_9486,45,Male,51646,99,East,Married,3,Retired,589,16,0
CUST_8630,68,Male,122085,10,West,Single,1,Student,760,13,0
CUST_10263,61,Male,48859,50,West,Divorced,0,Employed,402,19,1
CUST_3143,51,Male,134121,44,South,Single,3,Employed,651,9,0
CUST_10844,55,Male,22336,47,South,Divorced,3,Retired,789,0,0
CUST_4113,19,Male,65015,48,South,Married,2,Retired,654,15,1
CUST_7676,49,Male,99949,48,East,Divorced,1,Employed,647,9,1
CUST_14670,24,Female,125721,72,East,Single,4,Unemployed,306,7,0
CUST_13167,69,Male,90304,6,South,Single,3,Retired,782,0,1
CUST_2750,64,Female,80791,15,North,Single,2,Student,342,19,0
CUST_2599,31,Female,54249,80,North,Single,0,Student,379,18,0
CUST_11140,25,Female,43147,39,West,Widowed,1,Retired,533,0,0
CUST_7580,36,Male,41487,39,South,Divorced,1,Unemployed,727,19,0
CUST_10427,28,Female,75302,55,East,Widowed,4,Employed,573,5,0
CUST_6655,63,Female,20513,90,East,Divorced,0,Student,365,2,0
CUST_2070,52,Male,93637,26,North,Single,2,Student,848,14,0
CUST_7207,36,Female,22130,3,East,Married,0,Unemployed,843,8,0
CUST_10886,25,Male,49124,35,South,Single,0,Retired,839,16,0
CUST_13223,20,Female,102777,97,North,Widowed,0,Retired,390,9,0
CUST_13811,31,Female,58561,58,West,Single,4,Employed,694,12,1
CUST_9528,50,Female,123168,88,South,Divorced,4,Student,714,6,0
CUST_9518,61,Male,75007,75,North,Widowed,4,Employed,488,7,1
CUST_9281,52,Female,104281,36,East,Widowed,3,Employed,402,19,1
CUST_3176,27,Female,135527,4,East,Divorced,3,Employed,308,11,1
CUST_2142,26,Male,46170,88,West,Divorced,4,Employed,314,19,0
CUST_13508,61,Male,135330,24,South,Married,0,Unemployed,786,6,0
CUST_5711,62,Male,73316,41,South,Divorced,2,Retired,689,9,1
CUST_11355,65,Male,50402,82,South,Single,2,Unemployed,801,0,0
CUST_1235,42,Male,61630,21,West,Divorced,0,Student,446,15,0
CUST_4744,55,Male,132789,95,South,Married,0,Employed,847,9,1
CUST_7505,64,Female,131080,27,North,Married,0,Unemployed,687,15,0
CUST_1284,31,Female,61844,14,North,Single,3,Retired,520,16,1
CUST_4930,50,Male,100570,80,South,Widowed,0,Unemployed,306,1,0
CUST_8167,57,Female,39481,85,West,Married,0,Student,565,16,0
CUST_9406,34,Male,132656,42,North,Widowed,2,Student,512,4,0
CUST_6430,19,Female,140845,24,West,Married,4,Employed,646,10,0
CUST_3396,65,Female,139257,95,West,Divorced,3,Retired,835,14,0
CUST_3138,35,Female,30736,13,North,Divorced,0,Student,562,1,0
CUST_1431,43,Female,84343,84,East,Married,3,Student,812,5,0
CUST_14057,37,Female,109983,80,West,Married,3,Unemployed,458,17,1
CUST_9611,44,Female,81134,52,North,Married,4,Student,372,0,0
CUST_8151,19,Female,107302,97,West,Single,3,Unemployed,554,0,0
CUST_3570,40,Male,56638,36,North,Single,2,Unemployed,640,5,0
CUST_5655,34,Male,105209,21,West,Single,3,Student,469,18,0
CUST_13401,26,Male,76543,13,West,Divorced,1,Employed,317,5,0
CUST_13045,37,Female,60958,96,South,Divorced,4,Retired,328,4,1
CUST_14096,27,Male,147194,77,West,Divorced,1,Employed,547,13,0
CUST_2278,68,Male,128274,67,South,Widowed,4,Retired,400,13,0
CUST_13675,69,Female,43650,84,South,Married,0,Employed,326,9,0
CUST_5418,33,Female,125980,19,South,Widowed,3,Employed,350,12,1
CUST_194,54,Female,21819,91,North,Widowed,0,Unemployed,464,19,0
CUST_5796,40,Male,119842,95,West,Divorced,2,Employed,638,18,0
CUST_9776,41,Male,145857,74,West,Divorced,0,Unemployed,321,8,0
CUST_3464,53,Male,130408,53,West,Married,3,Retired,675,15,1
CUST_5157,62,Female,102018,34,West,Widowed,1,Student,424,10,0
CUST_9463,22,Female,76904,48,West,Single,2,Retired,638,10,1
CUST_1425,21,Male,35327,6,North,Widowed,2,Retired,592,14,1
CUST_8021,24,Female,64592,75,East,Married,4,Retired,744,9,0
CUST_3388,53,Male,124362,48,South,Single,3,Employed,540,19,0
CUST_8119,40,Male,78214,58,West,Divorced,1,Employed,723,12,0
CUST_10269,40,Male,62127,41,West,Widowed,0,Student,772,2,0
CUST_2746,34,Female,28351,9,West,Married,4,Student,748,9,0
CUST_7455,39,Female,54634,21,South,Married,2,Employed,737,13,0
CUST_9498,42,Female,77385,42,North,Widowed,0,Student,419,4,0
CUST_1699,47,Female,117382,40,West,Divorced,0,Employed,660,13,0
CUST_14498,33,Female,80816,70,North,Married,0,Employed,567,16,1
CUST_13792,33,Male,62351,49,North,Divorced,3,Unemployed,328,8,0
CUST_3194,69,Female,104927,4,West,Single,0,Retired,603,10,0
CUST_8801,49,Female,78293,42,South,Single,2,Retired,838,16,0
CUST_1106,62,Male,119984,81,West,Married,4,Retired,356,15,0
CUST_12815,40,Male,28648,32,South,Single,2,Student,680,17,0
CUST_4857,62,Male,96044,58,South,Single,1,Retired,583,12,0
CUST_11841,34,Female,77522,67,East,Single,1,Employed,540,10,0
CUST_9359,32,Male,111478,95,South,Widowed,0,Student,740,1,0
CUST_15257,39,Male,145646,74,West,Single,4,Student,449,17,0
CUST_9911,51,Female,134916,53,West,Single,3,Student,470,8,0
CUST_9127,48,Female,22065,90,East,Widowed,0,Student,776,4,1
CUST_14141,46,Male,122224,88,South,Widowed,0,Student,849,7,0
CUST_9063,46,Male,69587,40,South,Single,2,Student,652,12,0
CUST_10901,18,Male,85519,83,South,Single,4,Employed,798,1,0
CUST_4459,27,Male,100303,60,West,Married,2,Employed,397,10,0
CUST_2598,48,Female,140035,93,North,Married,1,Employed,719,9,1
CUST_7423,31,Male,125951,84,East,Divorced,2,Employed,428,15,0
CUST_9094,35,Female,38014,92,South,Divorced,1,Student,466,11,0
CUST_7114,49,Male,21852,27,North,Divorced,3,Retired,316,13,0
CUST_5884,67,Female,96801,79,South,Single,1,Student,558,9,0
CUST_15293,54,Female,56323,96,North,Single,1,Student,403,16,0
CUST_945,28,Female,82433,93,North,Divorced,1,Unemployed,794,3,1
CUST_7023,44,Female,149798,37,East,Single,0,Unemployed,820,4,0
CUST_7074,57,Female,99474,63,South,Single,1,Employed,606,0,0
